LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
0IQRM507HL,30,76170,93261,544,76,4,8.82,60,0.12,High School,Self-employed,Married,Yes,No,Education,No,0
VHLOM4ZW10,58,114008,51988,374,114,2,16.31,24,0.37,Bachelor's,Unemployed,Divorced,Yes,Yes,Other,Yes,0
4ED8ID5OQ2,27,68471,133843,333,35,1,16.02,12,0.51,PhD,Full-time,Single,Yes,No,Business,Yes,0
SH5DNKNQD7,48,29183,183250,402,94,4,4.5,48,0.69,Bachelor's,Full-time,Married,Yes,No,Other,Yes,0
PCOM2T36UU,33,141077,31895,504,17,4,15.65,12,0.41,Master's,Part-time,Married,Yes,Yes,Business,Yes,0
76374QOP5B,29,84438,188384,750,23,2,21.35,24,0.1,High School,Full-time,Divorced,No,No,Auto,No,0
91DPFCZXD3,22,91878,165869,674,67,3,3.92,48,0.52,Master's,Unemployed,Single,No,No,Business,No,0
210M679X48,27,101616,144668,737,71,2,14.16,60,0.67,PhD,Part-time,Married,No,Yes,Auto,No,0
5C1WC8Z40L,35,141484,120050,481,85,3,18.86,60,0.37,High School,Part-time,Single,No,No,Business,No,1
FZ7T4TKKRF,63,94706,83596,786,109,2,8.15,24,0.63,PhD,Unemployed,Married,Yes,No,Other,Yes,0
DN2ILLCY0I,43,84085,17992,545,39,1,15.95,60,0.64,High School,Self-employed,Married,Yes,No,Home,Yes,0
S67NDKUABV,65,94535,47292,766,38,4,9.51,12,0.29,High School,Full-time,Married,No,Yes,Education,No,0
8NK2OAH8F9,30,53347,121392,690,12,3,4.39,36,0.47,PhD,Part-time,Married,No,Yes,Other,No,0
XVYJ1X7KM3,20,87167,95447,655,40,3,6.34,24,0.44,High School,Part-time,Divorced,No,Yes,Auto,No,0
J2523THFVT,34,148178,154585,626,97,2,8.01,60,0.32,Master's,Part-time,Married,Yes,Yes,Other,Yes,0
BYVOBRB1P7,20,42756,134212,578,113,4,6.88,12,0.14,High School,Unemployed,Single,No,Yes,Business,Yes,0
X305ZKM3MD,33,134366,173094,311,93,4,5.85,48,0.55,Bachelor's,Full-time,Divorced,No,No,Auto,Yes,1
UCYDAMHKTU,45,63657,175532,601,63,3,22.75,48,0.82,PhD,Unemployed,Married,No,No,Education,No,0
ABFUTOQ2VV,64,95550,236934,781,26,1,16.28,36,0.37,High School,Full-time,Married,Yes,Yes,Education,No,0
D8NJ1G5L46,40,90464,249820,361,91,4,18.94,48,0.2,Master's,Part-time,Single,Yes,No,Other,No,0
FYEFSVUXQ3,33,72130,28033,701,115,1,3.99,36,0.14,High School,Unemployed,Married,Yes,Yes,Home,No,0
V5BHGF0S6I,59,64341,71374,554,92,1,9.94,12,0.23,Bachelor's,Part-time,Married,No,Yes,Education,No,0
9Y4RQZWX5I,49,138139,179696,722,38,3,12.15,48,0.79,Master's,Self-employed,Divorced,No,Yes,Home,Yes,0
CLRF5IQNVB,27,51330,236781,368,54,1,11.98,12,0.69,High School,Unemployed,Single,Yes,Yes,Other,No,0
OURO6IOPLI,48,67287,232670,834,23,4,10.88,48,0.76,High School,Full-time,Single,No,Yes,Auto,No,0
DJA68YJ5Y2,29,103812,17099,439,16,2,21.12,48,0.38,Master's,Self-employed,Married,No,No,Business,Yes,0
3N6622MW1X,27,37652,63696,412,29,2,5.44,60,0.16,PhD,Full-time,Divorced,No,No,Education,No,0
3YTM6KDJ57,54,76803,87866,433,76,1,19.35,12,0.14,PhD,Unemployed,Married,No,No,Business,Yes,1
SASA48YYFN,68,121984,60964,607,39,1,14.31,60,0.51,High School,Part-time,Single,Yes,Yes,Home,Yes,0
TCOUUBCP0C,56,67104,173331,436,11,2,21.61,36,0.58,PhD,Full-time,Divorced,Yes,Yes,Other,No,0
L1IAEUJHFO,26,146629,148137,741,93,1,7.99,48,0.34,Master's,Self-employed,Divorced,No,Yes,Auto,No,0
ELJ9EW628U,45,120993,27524,302,23,1,7.39,60,0.88,PhD,Self-employed,Divorced,No,Yes,Business,No,0
R4ME70CWP7,19,103428,162093,810,22,4,7.21,12,0.7,High School,Self-employed,Married,No,Yes,Other,No,0
VQX0N6HE6Y,29,35319,173402,314,29,3,8.66,60,0.55,Bachelor's,Full-time,Single,No,Yes,Other,Yes,0
ED7DPUDRXR,50,131908,96655,393,75,4,5.03,36,0.23,High School,Part-time,Married,No,No,Business,No,0
7V9RX0GLRI,54,69325,87450,803,88,4,24.07,12,0.14,Bachelor's,Self-employed,Divorced,Yes,Yes,Other,No,0
TY1W5EOEAK,63,135799,66743,846,86,1,7.56,12,0.79,Master's,Unemployed,Married,Yes,No,Home,No,0
63PN1MSMS4,50,123706,245448,828,10,3,10.83,36,0.1,High School,Part-time,Single,No,No,Education,No,0
LNQFE2BXDM,41,127132,196552,444,44,3,3.53,60,0.39,High School,Self-employed,Divorced,No,Yes,Business,No,0
VO1EE6E8CD,50,99774,75213,688,79,1,22.67,48,0.63,Bachelor's,Full-time,Married,No,No,Other,No,0
75X7I38Y0E,36,82155,92623,825,40,2,2.91,48,0.41,High School,Unemployed,Married,Yes,No,Education,No,0
ECFK7D0JGI,53,68861,171932,330,87,4,24.81,36,0.56,Bachelor's,Full-time,Married,No,No,Auto,No,0
ES5RWLXL62,52,45949,53130,306,28,3,6.15,36,0.34,Bachelor's,Self-employed,Married,Yes,No,Business,Yes,0
7WQLXT6JVM,54,62089,35313,377,62,3,21.44,48,0.51,High School,Part-time,Single,Yes,Yes,Home,Yes,0
6UMH4KZF7S,59,127120,249715,372,106,1,19.88,24,0.24,High School,Full-time,Divorced,No,Yes,Home,Yes,1
67IKDY5EWS,61,114803,114914,561,75,3,5.66,36,0.87,Bachelor's,Full-time,Divorced,No,Yes,Education,Yes,0
C1E6KX0ES5,37,24268,141149,356,100,4,23.38,24,0.35,Bachelor's,Self-employed,Single,No,Yes,Business,Yes,1
U3SDYK2MIW,52,62387,95721,650,104,2,2.84,12,0.44,Master's,Full-time,Divorced,Yes,Yes,Home,No,0
GJK3MFGSGE,30,92453,113790,707,44,2,15.34,36,0.78,PhD,Full-time,Married,No,No,Auto,No,0
RWRIYXUYCQ,30,127015,128860,678,12,4,19.46,48,0.12,Master's,Self-employed,Divorced,Yes,Yes,Other,Yes,0
AEOA4TYNPB,50,106706,51224,599,13,3,21.85,48,0.36,PhD,Full-time,Married,No,No,Home,No,0
IEG6ZOTRQP,49,36011,61810,430,15,4,22.07,36,0.28,High School,Self-employed,Married,No,No,Auto,No,0
Q2OT58S3DZ,25,47059,98271,697,108,2,19.84,60,0.1,Master's,Self-employed,Divorced,Yes,Yes,Education,No,1
5I6U9KUUTX,44,50831,74348,632,71,3,14.01,12,0.69,Bachelor's,Unemployed,Single,Yes,Yes,Home,No,0
DXI7YK0L0V,42,113055,8547,847,50,1,3.26,12,0.67,Master's,Unemployed,Divorced,No,No,Home,No,0
6HVJDIJGEB,42,88860,214169,637,108,2,8.78,36,0.87,High School,Part-time,Single,Yes,No,Business,Yes,0
5GIYDQBZOO,33,90450,199069,641,41,2,20,36,0.42,High School,Full-time,Divorced,No,Yes,Auto,No,0
PYXOOXIYNW,66,31149,94701,740,80,2,19.56,36,0.67,High School,Unemployed,Single,No,Yes,Home,Yes,0
24KYP0KYTD,59,93388,234589,580,115,3,10.77,12,0.16,High School,Unemployed,Divorced,Yes,No,Education,Yes,0
TC3A0V7RNP,45,78396,48623,374,18,2,22.07,48,0.78,Bachelor's,Self-employed,Divorced,No,No,Business,No,1
00EBBWQ9HG,39,39819,50431,442,31,2,8.93,12,0.18,Bachelor's,Part-time,Divorced,Yes,Yes,Business,Yes,0
LYJPVDM7RN,62,31534,111007,458,68,2,2.48,36,0.29,High School,Unemployed,Divorced,No,No,Auto,Yes,0
TI0O0WRUNX,44,65739,236747,753,45,3,6.63,60,0.83,PhD,Unemployed,Married,Yes,No,Education,Yes,0
HGJPCQDW99,42,134055,172406,761,107,1,11.45,12,0.68,High School,Unemployed,Divorced,Yes,Yes,Auto,No,0
MF7G9L0QCB,20,59860,217978,640,29,4,16.96,48,0.57,High School,Self-employed,Married,Yes,No,Education,No,1
ZRPGD13JTQ,61,99427,121475,741,98,2,18.32,60,0.87,PhD,Part-time,Divorced,No,Yes,Business,Yes,0
8MZ4S28RU6,32,91915,95223,343,97,2,8.94,24,0.21,PhD,Self-employed,Divorced,No,No,Other,Yes,0
PYGXUPOEBM,28,19849,81597,784,66,4,19.48,36,0.65,Bachelor's,Part-time,Single,Yes,Yes,Other,No,0
G2IZOBQU0B,32,39685,179592,422,27,3,17.15,60,0.47,Master's,Unemployed,Married,No,No,Other,No,1
E4Q53VAPDK,32,36966,99869,702,56,2,11.14,36,0.48,PhD,Unemployed,Single,Yes,No,Home,No,0
YWA5IF6N3N,66,88224,77257,557,72,2,21.01,36,0.73,PhD,Unemployed,Single,No,Yes,Home,Yes,0
8C84Z9SRWO,22,35825,205041,660,68,3,3.24,48,0.11,Master's,Part-time,Single,Yes,No,Education,Yes,0
L0SWQSARAI,64,51620,181678,814,59,1,22.53,12,0.66,Bachelor's,Part-time,Married,No,Yes,Home,No,0
7JX108BEOA,41,83140,70809,363,83,3,17.93,36,0.59,High School,Unemployed,Divorced,No,No,Education,Yes,0
PIUUGKT6CX,40,84590,132182,457,77,2,4.61,36,0.21,Bachelor's,Part-time,Single,Yes,No,Other,Yes,0
AEIKRF1A7J,60,133557,131284,785,119,2,17.91,48,0.89,PhD,Self-employed,Single,Yes,No,Home,No,0
CIQ9G11QY8,38,144334,62562,581,29,4,15.58,36,0.76,Bachelor's,Part-time,Divorced,No,No,Education,No,0
EP3ZK83AXC,32,129673,69005,320,81,1,18.07,60,0.55,Master's,Full-time,Married,No,No,Education,Yes,0
H560RXO844,19,17227,54528,404,44,2,16.85,12,0.76,High School,Full-time,Single,Yes,Yes,Education,No,0
YDNT0ZR5NG,66,142138,227862,372,89,1,24.46,24,0.19,Bachelor's,Part-time,Single,Yes,Yes,Business,No,0
7HDPIGVUM4,57,79207,122189,700,19,2,9.12,36,0.36,Master's,Full-time,Married,Yes,Yes,Other,Yes,0
BPDX3F6KG3,64,70303,29444,827,64,1,21.63,60,0.17,Bachelor's,Self-employed,Married,Yes,No,Business,Yes,0
8JCN453G84,59,71820,56283,762,51,2,6.22,24,0.88,High School,Part-time,Single,Yes,Yes,Other,Yes,0
GCS3Q10WI9,26,78868,67227,597,103,2,3.5,12,0.34,Bachelor's,Part-time,Married,No,Yes,Education,No,0
YMU018GM3A,39,95252,19182,412,53,1,15.96,12,0.19,Master's,Unemployed,Married,No,No,Education,Yes,0
3387I923U7,58,115755,233220,731,69,4,22.79,48,0.41,PhD,Self-employed,Married,Yes,No,Education,No,0
MYAG27TZ2S,51,90713,57673,388,110,3,18.09,24,0.72,Bachelor's,Full-time,Divorced,Yes,No,Education,Yes,0
6LAYLJDJRB,19,147411,9559,617,62,1,4,36,0.89,Master's,Part-time,Divorced,Yes,Yes,Education,No,0
1OI22BJPLQ,61,64298,105824,381,6,1,16.52,24,0.8,PhD,Part-time,Single,No,No,Home,No,0
FV8G3YL4AY,45,140705,164450,554,20,1,17,48,0.1,PhD,Self-employed,Divorced,Yes,No,Education,Yes,0
2M7O66PM6J,40,77000,140238,661,88,2,17.95,60,0.62,Master's,Unemployed,Married,No,Yes,Home,Yes,0
RS60XDM4JL,25,29468,147604,426,114,2,20.99,60,0.5,Master's,Full-time,Single,Yes,No,Education,No,1
K5DYIO44T3,40,96913,37106,788,38,1,19.15,48,0.64,Bachelor's,Full-time,Single,No,No,Auto,No,0
XLUKHPWY1B,23,88158,25075,492,102,3,17.87,48,0.81,Bachelor's,Part-time,Married,Yes,Yes,Business,No,0
5B3CQE12NR,55,54664,225643,378,38,3,23.78,24,0.3,PhD,Full-time,Single,No,Yes,Auto,Yes,0
G5YG8VSUR5,40,73301,237852,541,107,4,3.82,36,0.55,Master's,Unemployed,Divorced,No,Yes,Education,Yes,0
EDZ7C2DZZB,21,42982,57313,405,7,3,4.14,24,0.43,Master's,Unemployed,Single,Yes,Yes,Home,Yes,1
OY1E5UKFY9,52,74722,113817,514,69,1,19.78,12,0.17,Bachelor's,Full-time,Married,Yes,No,Other,Yes,0
PLJZQZVL27,43,104457,141527,341,58,3,19.34,36,0.85,Bachelor's,Self-employed,Single,Yes,Yes,Education,No,0
TYO0LX48VP,45,26205,240358,757,74,1,18.66,36,0.24,Master's,Self-employed,Divorced,Yes,Yes,Home,No,0
XLXMRBMSWR,51,35078,110778,366,67,1,22.29,24,0.24,PhD,Part-time,Divorced,No,No,Auto,No,0
ONQ1QQZODX,43,15217,96643,629,4,1,12.88,12,0.83,Master's,Unemployed,Divorced,Yes,Yes,Education,Yes,0
CM1YSU6HM3,46,74497,176334,556,118,2,6.33,24,0.64,Bachelor's,Full-time,Divorced,No,Yes,Business,No,0
RICEPRPTPT,69,142621,59590,642,28,3,20.78,12,0.8,High School,Full-time,Married,Yes,No,Education,No,0
IDRNQKZNDO,44,129109,88900,420,77,2,12.79,60,0.25,PhD,Unemployed,Divorced,No,No,Home,Yes,0
8GPGWN7U1S,30,118664,139176,511,81,2,4.47,48,0.86,Master's,Part-time,Single,No,No,Home,Yes,0
Y3273YERTA,65,149781,134594,376,10,4,22.67,24,0.34,PhD,Full-time,Single,Yes,No,Education,No,0
C6BI10IE4F,33,63671,64819,326,89,2,7.92,60,0.74,Master's,Full-time,Single,Yes,No,Auto,Yes,0
629QWYZH71,49,142163,28974,507,87,1,4.41,60,0.23,Master's,Unemployed,Single,No,No,Other,No,0
2JD1KC7L2M,66,140563,182428,437,47,3,19.51,60,0.21,Bachelor's,Unemployed,Divorced,No,Yes,Other,Yes,0
73DTGLU2ZM,58,78847,245051,447,118,1,19.33,24,0.71,High School,Self-employed,Married,Yes,No,Auto,No,0
2Q81Z51ESI,45,49047,192106,450,29,3,19.97,12,0.78,PhD,Part-time,Married,Yes,No,Home,Yes,0
D9KQ7ATNE3,32,135740,131911,792,20,4,22.95,48,0.5,Master's,Unemployed,Married,Yes,Yes,Other,Yes,0
OXU93JN1FV,63,23934,100279,363,79,3,5.65,12,0.67,PhD,Part-time,Married,Yes,No,Business,No,0
NFUJD3721Q,35,135277,230270,409,48,1,15.6,48,0.29,Bachelor's,Part-time,Married,No,Yes,Education,No,0
YT3A3IKYL9,40,123692,235688,537,113,1,15.8,12,0.7,Bachelor's,Unemployed,Married,Yes,No,Home,Yes,0
B5SDGDDZ1B,45,111830,148288,302,110,3,24.24,60,0.31,Master's,Full-time,Married,Yes,No,Business,No,0
GQUE0FF6N1,48,70183,54803,743,57,1,20.05,36,0.82,High School,Self-employed,Divorced,Yes,No,Home,No,0
347T0TYRB8,41,43531,153939,771,113,4,19.83,60,0.56,PhD,Full-time,Single,No,Yes,Auto,Yes,0
J8A1XV4IOB,26,78863,54514,763,63,2,4.11,24,0.46,PhD,Full-time,Married,No,Yes,Education,Yes,1
CJOOBAQZGE,69,25601,165899,652,52,2,7.1,36,0.8,Bachelor's,Unemployed,Married,No,Yes,Auto,No,0
J6EMF93GZU,28,59165,236542,305,116,1,2.85,24,0.62,High School,Part-time,Divorced,No,No,Business,No,0
W8L74DGAGV,45,75237,71043,658,117,1,11.81,36,0.74,High School,Self-employed,Divorced,Yes,Yes,Auto,Yes,0
PTAKKFAVPX,49,81442,196944,784,9,2,6.13,36,0.26,Master's,Full-time,Divorced,Yes,Yes,Business,Yes,0
WLBR9FYDW7,37,17098,201029,604,62,2,22.45,48,0.75,High School,Self-employed,Single,No,No,Education,No,0
5F0KDN2WT9,56,116649,46341,815,53,1,3.66,12,0.54,High School,Full-time,Single,Yes,Yes,Other,Yes,0
8IXP8KA0OH,31,22662,139458,355,91,4,21.8,60,0.12,Bachelor's,Full-time,Single,No,No,Other,Yes,1
ONLLNX1VDH,39,108602,145883,838,43,4,12.51,60,0.6,Bachelor's,Unemployed,Married,Yes,Yes,Home,No,0
UGGNDREEO8,55,79608,201448,565,32,1,11.84,24,0.88,High School,Full-time,Married,No,Yes,Education,No,0
EPTDO9QI1R,49,38843,229153,388,41,2,4.29,36,0.7,High School,Part-time,Single,Yes,No,Auto,No,0
F1TCD90H3T,69,62901,78674,590,18,1,15.75,48,0.45,High School,Unemployed,Divorced,Yes,Yes,Education,Yes,0
OBXDVZJGVN,25,109843,28593,744,96,1,8.19,48,0.19,Master's,Unemployed,Divorced,No,No,Business,Yes,0
IICQSCVCL6,28,37343,244775,716,11,1,14.42,12,0.35,PhD,Self-employed,Single,Yes,Yes,Home,Yes,0
Q6NW5X37JU,52,88061,17573,313,69,1,16.69,48,0.75,High School,Full-time,Divorced,No,Yes,Home,No,0
WRQ6X5JOFS,56,16211,84967,501,73,3,22.51,36,0.46,High School,Unemployed,Married,Yes,No,Other,Yes,0
RDCPJLVR9X,54,39179,123250,398,100,1,23.16,36,0.57,Bachelor's,Full-time,Divorced,Yes,Yes,Business,No,0
YJC6OVV9ZJ,18,109157,187716,578,84,2,14.43,48,0.38,PhD,Self-employed,Single,Yes,No,Auto,Yes,0
M683PZXB1D,31,100661,48894,701,73,2,12.14,12,0.22,PhD,Unemployed,Divorced,Yes,No,Business,No,0
1BZSG0NBCQ,54,27243,29290,760,76,2,14.29,12,0.23,Master's,Part-time,Divorced,No,No,Other,Yes,0
UHG2GEXKV0,19,133095,196804,361,102,2,16.94,24,0.73,PhD,Part-time,Divorced,No,Yes,Auto,No,0
VYB8ZWHHYS,52,144533,65606,398,27,3,7.39,24,0.23,Master's,Self-employed,Married,Yes,No,Auto,Yes,0
KDDRAYS2DZ,58,115784,122244,697,49,3,11.41,12,0.72,PhD,Part-time,Single,Yes,Yes,Home,No,0
410THUK3UM,35,64600,49563,792,29,1,18.73,24,0.47,Bachelor's,Self-employed,Married,Yes,No,Home,No,0
XQJPJAZ58D,19,100080,156235,442,26,1,18.61,60,0.34,High School,Part-time,Divorced,Yes,No,Auto,No,1
Z3UUWNLG7T,42,101716,189355,358,31,2,11.76,24,0.28,PhD,Unemployed,Single,Yes,No,Other,Yes,0
8BCKI9LMPW,46,19464,239492,386,67,3,23.31,60,0.11,Bachelor's,Unemployed,Single,No,Yes,Home,Yes,1
GBOO011S6C,32,95172,44900,395,70,1,11.8,36,0.34,High School,Full-time,Single,Yes,Yes,Business,Yes,0
6XN220VEZV,35,66700,126908,759,75,3,20.01,36,0.24,Bachelor's,Self-employed,Divorced,Yes,No,Home,Yes,0
XEUC7XT42W,58,72470,56828,526,82,2,18.73,36,0.46,High School,Unemployed,Single,No,No,Home,No,0
RTBS65YTE2,35,145964,249172,470,70,1,5.49,24,0.32,PhD,Self-employed,Married,No,No,Business,No,0
N30798XKDN,64,41571,76552,814,18,2,19.26,24,0.13,High School,Full-time,Married,No,Yes,Home,Yes,0
ZGI13BX11C,52,60597,134707,722,77,1,19.09,36,0.71,High School,Self-employed,Married,Yes,Yes,Home,No,0
P7OBD2I4S5,28,35989,12904,308,34,3,17.86,48,0.78,Master's,Self-employed,Divorced,No,No,Auto,Yes,0
CB19I7QVP5,35,142743,38392,706,97,4,2.28,24,0.79,High School,Unemployed,Divorced,Yes,Yes,Business,Yes,0
1LWQM7Y298,41,51762,141630,494,77,4,18.37,48,0.33,Bachelor's,Unemployed,Divorced,No,No,Auto,No,1
9O39N2PVHN,42,72813,42968,510,6,1,14.05,48,0.48,Bachelor's,Self-employed,Married,No,No,Business,Yes,0
OYKZS577J2,60,81047,151017,364,61,4,24,60,0.8,PhD,Part-time,Divorced,Yes,Yes,Home,Yes,0
KWOIMTUPT0,45,26624,56745,634,114,4,9,60,0.61,Bachelor's,Self-employed,Single,No,No,Education,Yes,0
565BD4H2FS,51,65649,205945,750,101,3,11.27,36,0.41,PhD,Unemployed,Single,No,No,Home,No,0
DNZ2HFS7GR,40,67006,186520,517,78,1,14.56,12,0.22,High School,Part-time,Divorced,No,No,Business,No,1
ENJWL7LGHR,26,65044,21278,464,75,2,7.07,36,0.85,Bachelor's,Part-time,Divorced,No,No,Auto,No,0
JUFBYVOHCT,41,53846,184709,346,107,2,15.76,12,0.61,PhD,Full-time,Married,Yes,No,Home,Yes,0
76IDBAC8BA,29,70420,184427,380,88,4,21.21,48,0.15,PhD,Full-time,Married,Yes,No,Other,Yes,1
VMGEWLG53T,49,45932,179091,616,8,4,19.61,12,0.38,High School,Self-employed,Divorced,Yes,No,Auto,No,0
I7229838DW,23,101012,168730,744,70,4,24.11,60,0.8,Bachelor's,Self-employed,Single,Yes,No,Auto,No,1
94MVW8NIBM,48,19619,156154,812,112,3,4.64,24,0.78,High School,Unemployed,Married,Yes,No,Education,Yes,0
E47EAHLAYQ,57,29434,116379,697,115,4,5.56,24,0.35,High School,Self-employed,Married,No,No,Business,Yes,0
AAGFR4WU45,25,103230,227943,537,119,3,20.69,24,0.68,High School,Unemployed,Divorced,No,No,Education,No,0
NJYSK1C7YL,68,114346,175709,738,68,3,22.44,12,0.4,PhD,Part-time,Married,No,Yes,Home,Yes,0
BSBR2PY0Q3,60,30574,85388,740,96,3,23.9,24,0.87,PhD,Unemployed,Married,No,Yes,Auto,No,0
4WFZS6M1MP,28,99303,36744,667,10,1,13.08,24,0.39,PhD,Unemployed,Married,No,Yes,Auto,Yes,0
94PVBM9I8F,39,118847,119888,585,51,3,15.99,60,0.13,Master's,Part-time,Single,No,No,Auto,Yes,0
QR8NOZLQUW,66,16946,155902,416,31,2,13.8,36,0.6,High School,Full-time,Single,Yes,No,Education,No,0
4DUFCX66TW,34,124775,109888,363,17,2,14.23,36,0.47,High School,Full-time,Married,No,No,Home,No,0
9W0JTVIUUQ,58,74007,228342,630,43,2,15.12,36,0.77,PhD,Unemployed,Single,No,No,Other,Yes,0
6OBO6MUJ98,69,105581,177435,810,73,2,8.71,12,0.2,Bachelor's,Full-time,Married,No,No,Education,Yes,0
U34SPBELXF,37,38793,214931,525,35,4,18.41,48,0.87,PhD,Part-time,Single,No,Yes,Auto,Yes,1
7X8Z0WGDO3,19,146788,151358,466,35,2,13.99,48,0.81,Bachelor's,Self-employed,Married,Yes,No,Business,No,0
8PKVHSVOL7,34,110368,69647,485,4,2,2.65,48,0.69,Master's,Full-time,Divorced,No,Yes,Education,Yes,0
K3GJDWC7RI,54,49980,181481,409,59,3,21.32,24,0.48,Bachelor's,Self-employed,Divorced,Yes,Yes,Business,No,0
9N6PLHPW29,61,55114,18494,443,8,2,8.24,24,0.11,Master's,Self-employed,Single,No,Yes,Business,No,0
LTTM37IZUU,55,91499,68057,828,51,2,7.18,24,0.84,PhD,Self-employed,Single,No,Yes,Other,Yes,0
C0IUBSU4HT,59,43084,86343,645,112,1,22.26,24,0.35,Master's,Full-time,Divorced,Yes,No,Education,Yes,0
GBR7V5XIBA,65,112323,14792,717,12,1,24.77,24,0.87,High School,Self-employed,Single,No,Yes,Other,Yes,0
2CX2ZSZD4O,59,65013,41022,659,111,1,21.29,48,0.28,PhD,Self-employed,Divorced,No,Yes,Business,No,0
7NEC83ZMMW,36,17597,78053,830,2,3,7.11,12,0.26,Master's,Unemployed,Single,Yes,No,Education,No,0
QC5O9ZK560,47,121682,246435,431,5,3,4.9,12,0.77,PhD,Part-time,Divorced,Yes,No,Business,No,1
JKHQYD1RA7,47,76625,73606,467,92,1,24.21,48,0.26,High School,Full-time,Divorced,No,No,Other,Yes,0
2AP84BGZZD,48,76727,31855,759,61,3,15.44,24,0.37,Bachelor's,Full-time,Married,No,No,Business,Yes,0
XA806DU0UL,56,145532,237706,323,70,2,2.54,12,0.68,High School,Full-time,Single,No,No,Home,Yes,0
QBCCODQNXL,54,145983,129773,386,79,1,15.25,60,0.64,PhD,Unemployed,Divorced,Yes,No,Education,Yes,0
R17MJWQU0H,52,122097,205611,778,92,3,5.77,24,0.68,Master's,Full-time,Divorced,No,Yes,Auto,No,0
WU08W8ZFVI,38,53943,46900,751,84,2,15.62,24,0.48,PhD,Full-time,Married,Yes,No,Home,Yes,0
3OBGSJZM57,34,88371,52444,803,109,1,24.42,60,0.81,PhD,Unemployed,Divorced,No,No,Other,No,0
NH9ZLD5YJ4,46,40890,88967,794,88,3,20.01,36,0.68,Master's,Part-time,Married,Yes,Yes,Home,No,0
ZCKVRQY01A,52,86869,36469,714,83,2,21.31,60,0.5,Master's,Unemployed,Divorced,No,Yes,Other,No,0
JQA3SQIFJ2,58,32980,154791,594,19,4,3.96,60,0.8,High School,Full-time,Divorced,No,Yes,Business,Yes,0
KMQWB37VJC,41,72708,141393,603,92,4,20.95,60,0.43,High School,Full-time,Married,Yes,Yes,Business,Yes,0
JSDVFKHYTL,43,79158,132321,822,1,1,4.33,48,0.33,High School,Part-time,Divorced,Yes,Yes,Education,Yes,0
IOX96LGPCQ,48,28659,204670,629,92,1,18.98,60,0.22,Master's,Part-time,Married,Yes,Yes,Auto,No,0
043NATA9SM,47,81549,132832,440,17,4,12.72,48,0.68,Master's,Part-time,Married,No,No,Other,Yes,1
V25A4G8BAE,44,59864,107203,667,80,2,9.07,24,0.6,Bachelor's,Part-time,Single,No,Yes,Other,Yes,1
TBYC2L6US9,19,117823,133246,326,78,3,15.92,60,0.65,PhD,Full-time,Divorced,No,Yes,Auto,Yes,0
J8OEH05J8F,38,105265,73402,439,36,1,6.5,36,0.59,PhD,Self-employed,Married,Yes,Yes,Other,No,0
ZBS9K82BZX,18,53003,55622,373,45,2,13.03,60,0.86,PhD,Self-employed,Married,Yes,Yes,Other,No,0
P5Y99CLR5C,60,19886,94890,463,32,1,7.27,60,0.53,High School,Self-employed,Single,Yes,No,Other,Yes,0
5T86JGYZFR,69,99175,83833,304,59,1,6.55,48,0.15,High School,Part-time,Divorced,No,No,Education,No,0
5E3N6J4C2S,61,30020,133669,789,10,4,10.12,36,0.8,Master's,Full-time,Single,Yes,Yes,Auto,No,0
6MXDTT1WD2,59,21945,147770,331,9,1,2.08,60,0.6,PhD,Unemployed,Married,No,No,Home,Yes,1
EL9BYLB6DO,34,133063,81329,355,12,2,19.36,12,0.18,Master's,Unemployed,Divorced,No,No,Auto,Yes,0
H3WA7WEQIM,25,32372,151047,643,16,1,24.9,48,0.35,Bachelor's,Self-employed,Single,No,Yes,Auto,No,0
ZKFZINE1DX,38,35117,19501,612,62,1,4.94,48,0.12,PhD,Unemployed,Divorced,Yes,No,Auto,Yes,0
7S9UEA3MLP,19,37351,128772,635,41,3,6.76,60,0.14,Master's,Full-time,Married,Yes,No,Business,No,0
ZJRVB3N4TZ,59,22805,145886,784,48,3,16.19,48,0.43,Bachelor's,Part-time,Single,No,No,Auto,No,0
YOX279A7DV,62,65888,159506,690,54,3,20.12,12,0.5,Master's,Part-time,Divorced,Yes,No,Education,No,0
D8OK6IK83S,31,29818,50355,322,27,4,19.16,24,0.73,High School,Unemployed,Divorced,No,No,Business,No,1
B47AGXZS1V,67,45886,33880,836,91,2,23.89,24,0.25,Bachelor's,Unemployed,Divorced,Yes,Yes,Education,Yes,0
KVTJ594FLJ,33,75196,32168,690,66,2,24.79,60,0.87,High School,Unemployed,Single,No,No,Auto,Yes,0
WVBRK1XRQ8,64,79437,222086,644,72,2,19.08,36,0.55,PhD,Full-time,Single,No,No,Other,No,0
F7BZ65GSZZ,29,46411,212772,806,29,4,15.56,12,0.37,Bachelor's,Self-employed,Divorced,Yes,No,Home,No,1
MSHUNPSGCE,62,149854,149727,752,101,4,9.69,60,0.4,Master's,Part-time,Married,No,No,Home,No,0
7W20LG5AB1,56,36973,157797,693,1,4,4.64,60,0.27,High School,Self-employed,Divorced,Yes,Yes,Education,No,0
8Y614QKWTJ,30,64477,249659,497,59,2,8.08,24,0.57,High School,Self-employed,Married,No,Yes,Other,Yes,1
